Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","1994","1994","tonnes","8030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","1995","1995","tonnes","7440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","1996","1996","tonnes","7440","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","1997","1997","tonnes","7250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","1998","1998","tonnes","6620","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","1999","1999","tonnes","4889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2000","2000","tonnes","7260","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2001","2001","tonnes","6985","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2002","2002","tonnes","4445","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2003","2003","tonnes","3084","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2004","2004","tonnes","3719","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2005","2005","tonnes","3719","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2006","2006","tonnes","3357","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2007","2007","tonnes","1994","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2008","2008","tonnes","1588","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2009","2009","tonnes","953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2010","2010","tonnes","590","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2011","2011","tonnes","862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2012","2012","tonnes","1098","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2013","2013","tonnes","998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2014","2014","tonnes","771","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2015","2015","tonnes","529","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2016","2016","tonnes","766","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2018","2018","tonnes","661","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2019","2019","tonnes","705","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5510","Production","619","Fruit, fresh nes","2020","2020","tonnes","685","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1961","1961","ha","1457","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1962","1962","ha","1093","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1963","1963","ha","1659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1964","1964","ha","1781","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1965","1965","ha","1862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1966","1966","ha","1416","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1967","1967","ha","1781","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1968","1968","ha","2590","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1969","1969","ha","2954","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1970","1970","ha","2266","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1971","1971","ha","1497","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1972","1972","ha","2064","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1973","1973","ha","2792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1974","1974","ha","3642","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QCL","Crops and livestock products","5203","Northern America","5312","Area harvested","406","Garlic","1975","1975","ha","4371","A","Aggregate, may include official, semi-official, estimated or calculated data"
